Ticker,Company_Name_x,Industry_Sector_x,Stock_Price,PE_Ratio,Dividend_Yield,Earnings_Per_Share,52_Week_Low,52_Week_High,Market_Cap,EBITDA_Value,Price_to_Sales_Ratio,Price_to_Book_Ratio,SEC_Filings_Link,Company_Name_y,Industry_Sector_y,Headquarters,Date_Added,Matched_Company,Date,Open,High,Low,Close,Volume,Earnings_to_MarketCap_Ratio,Sector_Avg_PE_Ratio,Volume_to_MarketCap,Daily_Market_Movement,Region_Sector_Combo,30_Day_Rolling_Avg
AMD,Advanced Micro Devices Inc,Information Technology,11.22,187.0,0.0,0.03,15.65,9.7,"11,191,663,795",339000000.0,2.1091955,21.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,Advanced Micro Devices,Semiconductors,"Santa Clara, California",2017-03-20,Advanced Micro Devices Inc,2024-12-05,143.68,143.95,140.38,141.36,29576925,2.6805665850508153e-12,61.516666666666666,0.0026427638947851364,3.569999999999993,"Santa Clara, California - Semiconductors",124.60366666666667
AMD,Advanced Micro Devices Inc,Information Technology,11.22,187.0,0.0,0.03,15.65,9.7,"11,191,663,795",339000000.0,2.1091955,21.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,Advanced Micro Devices,Semiconductors,"Santa Clara, California",2017-03-20,Advanced Micro Devices Inc,2024-12-04,142.96,144.12,141.18,143.99,25942650,2.6805665850508153e-12,61.516666666666666,0.002318033357255618,2.9399999999999977,"Santa Clara, California - Semiconductors",125.32733333333334
AMD,Advanced Micro Devices Inc,Information Technology,11.22,187.0,0.0,0.03,15.65,9.7,"11,191,663,795",339000000.0,2.1091955,21.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,Advanced Micro Devices,Semiconductors,"Santa Clara, California",2017-03-20,Advanced Micro Devices Inc,2024-12-03,142.58,143.4495,141.0801,141.98,22665348,2.6805665850508153e-12,61.516666666666666,0.002025199149578278,2.369400000000013,"Santa Clara, California - Semiconductors",126.01133333333334
AMD,Advanced Micro Devices Inc,Information Technology,11.22,187.0,0.0,0.03,15.65,9.7,"11,191,663,795",339000000.0,2.1091955,21.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,Advanced Micro Devices,Semiconductors,"Santa Clara, California",2017-03-20,Advanced Micro Devices Inc,2024-12-02,137.915,142.82,137.8,142.06,33102438,2.6805665850508153e-12,61.516666666666666,0.0029577763062172114,5.019999999999982,"Santa Clara, California - Semiconductors",126.79866666666666
AMD,Advanced Micro Devices Inc,Information Technology,11.22,187.0,0.0,0.03,15.65,9.7,"11,191,663,795",339000000.0,2.1091955,21.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,Advanced Micro Devices,Semiconductors,"Santa Clara, California",2017-03-20,Advanced Micro Devices Inc,2024-11-29,136.24,138.59,135.78,137.18,16085714,2.6805665850508153e-12,61.516666666666666,0.0014372942481694698,2.8100000000000023,"Santa Clara, California - Semiconductors",127.37266666666666
AMD,Advanced Micro Devices Inc,Information Technology,11.22,187.0,0.0,0.03,15.65,9.7,"11,191,663,795",339000000.0,2.1091955,21.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,Advanced Micro Devices,Semiconductors,"Santa Clara, California",2017-03-20,Advanced Micro Devices Inc,2024-11-27,137.2,137.94,132.96,136.24,30175287,2.6805665850508153e-12,61.516666666666666,0.0026962288675506088,4.97999999999999,"Santa Clara, California - Semiconductors",128.04433333333333
AMD,Advanced Micro Devices Inc,Information Technology,11.22,187.0,0.0,0.03,15.65,9.7,"11,191,663,795",339000000.0,2.1091955,21.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,Advanced Micro Devices,Semiconductors,"Santa Clara, California",2017-03-20,Advanced Micro Devices Inc,2024-11-26,142.55,142.8,136.62,137.72,32092378,2.6805665850508153e-12,61.516666666666666,0.0028675252033873305,6.180000000000007,"Santa Clara, California - Semiconductors",128.72433333333333
AMD,Advanced Micro Devices Inc,Information Technology,11.22,187.0,0.0,0.03,15.65,9.7,"11,191,663,795",339000000.0,2.1091955,21.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,Advanced Micro Devices,Semiconductors,"Santa Clara, California",2017-03-20,Advanced Micro Devices Inc,2024-11-25,140.49,142.35,139.05,141.13,30923110,2.6805665850508153e-12,61.516666666666666,0.002763048512395024,3.299999999999983,"Santa Clara, California - Semiconductors",129.56066666666666
AMD,Advanced Micro Devices Inc,Information Technology,11.22,187.0,0.0,0.03,15.65,9.7,"11,191,663,795",339000000.0,2.1091955,21.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,Advanced Micro Devices,Semiconductors,"Santa Clara, California",2017-03-20,Advanced Micro Devices Inc,2024-11-22,137.35,139.13,137.04,138.35,21784728,2.6805665850508153e-12,61.516666666666666,0.001946513798040696,2.0900000000000034,"Santa Clara, California - Semiconductors",130.111
AMD,Advanced Micro Devices Inc,Information Technology,11.22,187.0,0.0,0.03,15.65,9.7,"11,191,663,795",339000000.0,2.1091955,21.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,Advanced Micro Devices,Semiconductors,"Santa Clara, California",2017-03-20,Advanced Micro Devices Inc,2024-11-21,138.87,140.2799,134.93,137.49,29311442,2.6805665850508153e-12,61.516666666666666,0.002619042399495168,5.349899999999991,"Santa Clara, California - Semiconductors",130.44966666666667
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-17,10.02,10.26,9.95,10.18,10476120,-2.4852434293309294e-10,14.91,0.0015137039764466474,0.3100000000000005,"Arlington, Virginia - Independent Power Producers & Energy Traders",126.47066666666666
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-16,10.22,10.325,9.86,9.96,15587031,-2.4852434293309294e-10,14.91,0.0022521840916004364,0.46499999999999986,"Arlington, Virginia - Independent Power Producers & Energy Traders",122.62366666666667
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-15,10.46,10.67,10.21,10.27,12445993,-2.4852434293309294e-10,14.91,0.0017983326932993456,0.4599999999999991,"Arlington, Virginia - Independent Power Producers & Energy Traders",118.945
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-14,10.47,10.65,10.305,10.48,13416238,-2.4852434293309294e-10,14.91,0.001938524263711624,0.34500000000000064,"Arlington, Virginia - Independent Power Producers & Energy Traders",115.268
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-11,10.33,10.39,9.99,10.3,12487088,-2.4852434293309294e-10,14.91,0.0018042705467137849,0.40000000000000036,"Arlington, Virginia - Independent Power Producers & Energy Traders",111.53
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-10,10.6,10.73,10.05,10.3,17437740,-2.4852434293309294e-10,14.91,0.002519594695196577,0.6799999999999997,"Arlington, Virginia - Independent Power Producers & Energy Traders",107.70033333333335
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-09,10.09,11.23,9.91,11.14,19456966,-2.4852434293309294e-10,14.91,0.002811354471291587,1.3200000000000003,"Arlington, Virginia - Independent Power Producers & Energy Traders",103.903
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-08,10.93,11.0,10.15,10.23,16248625,-2.4852434293309294e-10,14.91,0.0023477784021460626,0.8499999999999996,"Arlington, Virginia - Independent Power Producers & Energy Traders",100.03433333333332
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-07,10.51,11.005,10.135,10.69,17012024,-2.4852434293309294e-10,14.91,0.0024580826084662838,0.870000000000001,"Arlington, Virginia - Independent Power Producers & Energy Traders",96.23733333333332
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-04,11.45,11.45,10.52,10.78,19561215,-2.4852434293309294e-10,14.91,0.0028264175028185827,0.9299999999999997,"Arlington, Virginia - Independent Power Producers & Energy Traders",92.623
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-03,12.0,12.275,11.855,11.9,19800882,-2.4852434293309294e-10,14.91,0.0028610472026428533,0.41999999999999993,"Arlington, Virginia - Independent Power Producers & Energy Traders",89.057
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-02,12.35,12.52,12.27,12.48,9354410,-2.4852434293309294e-10,14.91,0.0013516270923120664,0.25,"Arlington, Virginia - Independent Power Producers & Energy Traders",85.42599999999999
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-04-01,12.57,12.57,12.24,12.37,7998226,-2.4852434293309294e-10,14.91,0.0011556708495816166,0.33000000000000007,"Arlington, Virginia - Independent Power Producers & Energy Traders",81.671
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-31,12.19,12.53,12.03,12.42,10863400,-2.4852434293309294e-10,14.91,0.0015696624110577686,0.5,"Arlington, Virginia - Independent Power Producers & Energy Traders",77.862
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-28,12.52,12.725,12.4,12.41,11105594,-2.4852434293309294e-10,14.91,0.001604657239378895,0.3249999999999993,"Arlington, Virginia - Independent Power Producers & Energy Traders",74.04533333333333
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-27,12.49,12.6282,12.36,12.43,6917358,-2.4852434293309294e-10,14.91,0.0009994952626645197,0.2682000000000002,"Arlington, Virginia - Independent Power Producers & Energy Traders",70.10633333333334
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-26,12.675,12.805,12.42,12.49,10501771,-2.4852434293309294e-10,14.91,0.0015174103124469829,0.3849999999999998,"Arlington, Virginia - Independent Power Producers & Energy Traders",66.18433333333333
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-25,12.9,12.92,12.48,12.66,11417604,-2.4852434293309294e-10,14.91,0.0016497398441687522,0.4399999999999995,"Arlington, Virginia - Independent Power Producers & Energy Traders",62.348333333333336
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-24,12.96,13.065,12.75,12.88,10513709,-2.4852434293309294e-10,14.91,0.001519135244776015,0.3149999999999995,"Arlington, Virginia - Independent Power Producers & Energy Traders",58.415333333333336
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-21,13.105,13.165,12.745,13.05,23655293,-2.4852434293309294e-10,14.91,0.0034179745056481356,0.41999999999999993,"Arlington, Virginia - Independent Power Producers & Energy Traders",54.230666666666664
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-20,13.0,13.235,12.91,13.16,10160243,-2.4852434293309294e-10,14.91,0.001468062625357882,0.3249999999999993,"Arlington, Virginia - Independent Power Producers & Energy Traders",49.95733333333333
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-19,12.88,13.05,12.8,12.98,10427232,-2.4852434293309294e-10,14.91,0.0015066401054714656,0.25,"Arlington, Virginia - Independent Power Producers & Energy Traders",45.590333333333334
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-18,12.85,13.005,12.69,12.92,13361922,-2.4852434293309294e-10,14.91,0.0019306760961472322,0.3150000000000013,"Arlington, Virginia - Independent Power Producers & Energy Traders",41.288333333333334
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-17,12.44,13.18,12.265,13.05,18247064,-2.4852434293309294e-10,14.91,0.0026365346459640087,0.9149999999999991,"Arlington, Virginia - Independent Power Producers & Energy Traders",36.98800000000001
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-14,12.41,12.5699,12.0694,12.31,13828192,-2.4852434293309294e-10,14.91,0.0019980478667166583,0.5005000000000006,"Arlington, Virginia - Independent Power Producers & Energy Traders",32.82566666666666
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-13,11.87,12.428,11.87,12.28,16779752,-2.4852434293309294e-10,14.91,0.0024245214188257282,0.5580000000000016,"Arlington, Virginia - Independent Power Producers & Energy Traders",28.693666666666665
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-12,11.69,11.9,11.53,11.83,11100316,-2.4852434293309294e-10,14.91,0.0016038946164242435,0.370000000000001,"Arlington, Virginia - Independent Power Producers & Energy Traders",24.497333333333334
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-11,11.845,12.08,11.72,11.99,16319993,-2.4852434293309294e-10,14.91,0.0023580904284870212,0.35999999999999943,"Arlington, Virginia - Independent Power Producers & Energy Traders",20.192666666666664
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-10,11.16,11.92,11.15,11.78,20719063,-2.4852434293309294e-10,14.91,0.0029937159989909057,0.7699999999999996,"Arlington, Virginia - Independent Power Producers & Energy Traders",15.973666666666668
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-07,10.88,11.48,10.83,11.25,20482995,-2.4852434293309294e-10,14.91,0.002959606321905133,0.6500000000000004,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.765666666666668
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-06,10.86,10.9,10.57,10.87,10358756,-2.4852434293309294e-10,14.91,0.0014967459468047874,0.33000000000000007,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.788666666666666
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-05,10.8,11.015,10.65,10.96,13399272,-2.4852434293309294e-10,14.91,0.0019360728311522038,0.3650000000000002,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.822000000000001
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-04,11.26,11.34,10.74,10.82,20308016,-2.4852434293309294e-10,14.91,0.002934323449229499,0.5999999999999996,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.840333333333332
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-03-03,11.15,11.62,10.98,11.19,25025201,-2.4852434293309294e-10,14.91,0.0036159137414497563,0.6399999999999988,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.864
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-02-28,11.05,12.0,10.75,11.59,71508424,-2.4852434293309294e-10,14.91,0.010332316330686637,1.25,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.907
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-02-27,10.97,10.97,10.38,10.38,16285618,-2.4852434293309294e-10,14.91,0.002353123553900786,0.5899999999999999,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.909666666666668
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-02-26,10.95,11.035,10.7016,10.92,12192601,-2.4852434293309294e-10,14.91,0.001761719855913007,0.33340000000000103,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.902333333333333
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-02-25,10.72,10.965,10.6,10.86,12791966,-2.4852434293309294e-10,14.91,0.001848322642425852,0.3650000000000002,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.923333333333334
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-02-24,10.57,10.73,10.36,10.72,10345927,-2.4852434293309294e-10,14.91,0.00149489227308648,0.370000000000001,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.924333333333333
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-02-21,10.78,10.94,10.55,10.59,19722962,-2.4852434293309294e-10,14.91,0.0028497884719443957,0.3899999999999988,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.918000000000001
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-02-20,10.46,10.83,10.42,10.67,13167585,-2.4852434293309294e-10,14.91,0.001902596168686425,0.41000000000000014,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.877
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-02-19,10.28,10.425,10.25,10.4,10035799,-2.4852434293309294e-10,14.91,0.0014500816001648787,0.1750000000000007,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.807666666666668
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-02-18,9.98,10.33,9.88,10.29,16920857,-2.4852434293309294e-10,14.91,0.00244490980685455,0.4499999999999993,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.738333333333335
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-02-14,10.16,10.26,9.91,9.93,18458172,-2.4852434293309294e-10,14.91,0.0026670378302593107,0.34999999999999964,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.655333333333335
AES,AES Corp,Utilities,10.06,9.96,4.961832,-1.72,12.05,10.0,"6,920,851,212",3001000000.0,0.65951383,2.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES Corporation,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,Waters Corporation,2025-02-13,10.15,10.2,9.9,10.14,13016491,-2.4852434293309294e-10,14.91,0.001880764461086929,0.29999999999999893,"Arlington, Virginia - Independent Power Producers & Energy Traders",11.579666666666666
